"station","code","lat","long"
"http://nl.dbpedia.org/resource/Station_Zele","1001265","51.07277679443359","4.042222023010254"
"http://nl.dbpedia.org/resource/Station_Roeselare","1001005","50.94889068603516","3.130277872085571"
"http://nl.dbpedia.org/resource/Station_Vertrijk","1001176","50.83583450317383","4.835833549499512"
"http://nl.dbpedia.org/resource/Station_Neerwinden","1000900","50.76361083984375","5.036666870117188"
"http://nl.dbpedia.org/resource/Station_Sint-Truiden","1001090","50.81722259521484","5.175833225250244"
"http://nl.dbpedia.org/resource/Station_Hasselt","1000523","50.93055725097656","5.327499866485596"
"http://nl.dbpedia.org/resource/Station_Tielen","1001144","51.241943359375","4.896944522857666"
"http://nl.dbpedia.org/resource/Station_Evergem","1001843","51.17194366455078","3.702222108840942"
"http://nl.dbpedia.org/resource/Station_Bilzen","1000157","50.86833190917969","5.509166717529297"
"http://nl.dbpedia.org/resource/Station_Tienen","1001146","50.80611038208008","4.92555570602417"
"http://nl.dbpedia.org/resource/Station_Poperinge","1000973","50.84333419799805","2.728055477142334"
"http://nl.dbpedia.org/resource/Station_Beverlo","1000143","51.08694458007812","5.234166622161865"
"http://nl.dbpedia.org/resource/Station_Essene-Lombeek","1000378","50.88222122192383","4.11638879776001"
"http://nl.dbpedia.org/resource/Station_Bressoux","1000208","50.64389038085938","5.611944675445557"
"http://nl.dbpedia.org/resource/Station_Menen","1000820","50.79944610595703","3.11388897895813"
"http://nl.dbpedia.org/resource/Station_Waarschoot","1001206","51.15444564819336","3.61472225189209"
"http://nl.dbpedia.org/resource/Station_Veurne","1001181","51.13722229003906","2.982222318649292"
"http://nl.dbpedia.org/resource/Station_Oostende","1000929","51.22888946533203","2.925833225250244"
"http://nl.dbpedia.org/resource/Station_Luik-Jonfosse","1000728","50.64083480834961","5.561944484710693"
"http://nl.dbpedia.org/resource/Station_Luik-Paleis","1000730","50.64666748046875","5.571388721466064"
"http://nl.dbpedia.org/resource/Station_Kapelle-op-den-Bos","1000634","51.01083374023438","4.360555648803711"
"http://nl.dbpedia.org/resource/Station_Groenendaal","1000486","50.76610946655273","4.449166774749756"
